time,track_id,est_x,est_y,est_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,cluster_size,roi,lost,hits,true_x,true_y,true_z,true_x,true_y,true_z,true_x,true_y,true_z
2.403,0,1.1151737562125106,0.03848618077604238,0.7209387587901542,0.6512060084002144,-0.06392614229935906,0.45860102806821335,-0.9345634586361505,-0.8755444614512709,0.3396994510800133,3,0.4,0,6,1.0933123766801598,0.02868410182973642,0.7069348309767607,2.0933123766801653,0.028684101829739534,0.7069348309767588,1.0933123766801576,-0.9713158981702735,0.7069348309767626
2.403,1,2.0854508648724064,0.030109086985605105,0.7094824380937119,0.6312937521594544,0.07394695328067573,0.22031060877860673,-0.5261243968830214,0.362864040659068,-1.1537482999565143,3,0.4,0,6,1.0933123766801598,0.02868410182973642,0.7069348309767607,2.0933123766801653,0.028684101829739534,0.7069348309767588,1.0933123766801576,-0.9713158981702735,0.7069348309767626
2.403,2,1.1534951160940612,-0.9412276283917569,0.7069193108722146,0.9356273002811235,0.17866265728445702,0.3849727762603915,-0.1928514634337744,1.2553262626457988,0.9863110133066965,1,0.4,0,5,1.0933123766801598,0.02868410182973642,0.7069348309767607,2.0933123766801653,0.028684101829739534,0.7069348309767588,1.0933123766801576,-0.9713158981702735,0.7069348309767626
2.601,0,1.1964634510581251,0.033679094490252526,0.7884916623182434,0.41055401437179073,-0.024278213564595218,0.34117628044489495,-1.215414111254665,0.20024206431698913,-0.5930542809258506,5,0.4,0,7,1.1893727593448584,0.029268284320267762,0.7780415209638527,2.189372759344859,0.029268284320270642,0.7780415209638519,1.1893727593448562,-0.9707317156797413,0.7780415209638544
2.601,1,2.2052974852120553,0.04670657373074483,0.7769884511585828,0.6052859613113593,0.08382569063201882,0.34093945992359087,-0.13135247903078348,0.04989261288557118,0.6092366219443646,2,0.4,0,7,1.1893727593448584,0.029268284320267762,0.7780415209638527,2.189372759344859,0.029268284320270642,0.7780415209638519,1.1893727593448562,-0.9707317156797413,0.7780415209638544
2.601,2,1.2602076790054924,-0.949916146085469,0.7949147953168646,0.5389523379365212,-0.043881402493495716,0.44442163860934364,-2.003408900730315,-1.1239598978684484,0.3002467795401624,2,0.4,0,6,1.1893727593448584,0.029268284320267762,0.7780415209638527,2.189372759344859,0.029268284320270642,0.7780415209638519,1.1893727593448562,-0.9707317156797413,0.7780415209638544
2.8030000000000004,0,1.2666629669706624,0.019795014882245665,0.8736089232555686,0.347522356002659,-0.06873306736637046,0.42137257889764834,-0.3120379127184732,-0.2200735336721542,0.3970113784789764,5,0.4,0,8,1.2598351450691911,0.027677512824820966,0.8383581200678671,2.2598351450691916,0.027677512824823537,0.8383581200678667,1.2598351450691891,-0.972322487175187,0.8383581200678684
2.8030000000000004,1,2.278805699683353,0.04783647215070208,0.8621817776079721,0.3639020518381047,0.005593556534441839,0.4217491408385596,-1.1949698488774954,-0.38728779256226153,0.4000479253216265,3,0.4,0,8,1.2598351450691911,0.027677512824820966,0.8383581200678671,2.2598351450691916,0.027677512824823537,0.8383581200678667,1.2598351450691891,-0.972322487175187,0.8383581200678684
2.8030000000000004,2,1.3118884216649196,-0.9816127883058869,0.8814128816128575,0.2558452606902339,-0.15691407039810812,0.42820834799996416,-1.4015201843875582,-0.5595676628941197,-0.08026381489791808,1,0.4,0,7,1.2598351450691911,0.027677512824820966,0.8383581200678671,2.2598351450691916,0.027677512824823537,0.8383581200678667,1.2598351450691891,-0.972322487175187,0.8383581200678684
3.003,0,1.31389373219888,0.02799224631116104,0.8947380964812786,0.23615382614108757,0.04098615714457693,0.10564586612855018,-0.556842649307858,0.5485961225547377,-1.5786335638454927,7,0.4,0,9,1.3113953781310246,0.025687197096263166,0.8863971226536796,2.3113848826978063,0.025687541457140656,0.8863427029982907,1.3113848826978036,-0.9743124585428689,0.8863427029982923
3.003,1,2.3425822557228106,0.0003963834055951132,0.8999962574934953,0.3188827801972898,-0.23720044372553514,0.18907239942761664,-0.22509635820407495,-1.2139700012998866,-1.1633837070547162,2,0.4,0,9,1.3113953781310246,0.025687197096263166,0.8863971226536796,2.3113848826978063,0.025687541457140656,0.8863427029982907,1.3113848826978036,-0.9743124585428689,0.8863427029982923
3.003,2,1.325062943574617,-1.0239933642102392,0.9724163879946629,-0.05375150725030997,-0.2536217193818212,0.4665956645297024,-1.1962411679879774,-0.41718839860060325,0.11578132620675,0,0.4,1,7,1.3113953781310246,0.025687197096263166,0.8863971226536796,2.3113848826978063,0.025687541457140656,0.8863427029982907,1.3113848826978036,-0.9743124585428689,0.8863427029982923
3.2020000000000004,0,1.3436591822986665,0.029074506108264675,0.9220510111961162,0.14957512612958176,0.005438491442731827,0.13725082771275154,-0.435068844278923,-0.17863148593891987,0.15881890243317248,3,0.4,0,10,1.3495333366406363,0.023498537146289345,0.9225544146615035,2.349449338947621,0.023499683077023072,0.9227483696687716,1.3494493389476163,-0.976500316922985,0.922748369668773
3.2020000000000004,1,2.3622233295272137,0.017838947014638507,0.9160470058315731,0.09869886333870755,0.08765107341227824,0.08065702682451084,-1.106451843510462,1.6324196841096124,-0.5448008673522896,2,0.4,0,10,1.3495333366406363,0.023498537146289345,0.9225544146615035,2.349449338947621,0.023499683077023072,0.9227483696687716,1.3494493389476163,-0.976500316922985,0.922748369668773
3.2020000000000004,2,1.3180440163739857,-0.941259917281883,0.9163766238498293,0.0006901846664465746,0.3609072847510393,-0.06980444335330478,0.2735763412902335,3.088085447903817,-2.695477929060334,1,0.4,0,8,1.3495333366406363,0.023498537146289345,0.9225544146615035,2.349449338947621,0.023499683077023072,0.9227483696687716,1.3494493389476163,-0.976500316922985,0.922748369668773
3.403,0,1.3814634158037498,0.053443851009184806,0.9566119988924586,0.18808076370688204,0.12124052189512526,0.17194521241961488,0.19157033620547434,0.5761295047382768,0.1726088791386239,2,0.4,0,11,1.3782915813487127,0.019727269870431136,0.9474398139474235,2.378203072402838,0.019729669341799854,0.9476541513621185,1.3782030724028325,-0.9802703306582075,0.9476541513621201
3.403,1,2.3766866494482546,0.012181807769020336,0.9693236653051874,0.07195681552756783,-0.02814497137123473,0.26505800733141555,-0.13304501398576998,-0.5760997252911103,0.9174178134671893,4,0.4,0,11,1.3782915813487127,0.019727269870431136,0.9474398139474235,2.378203072402838,0.019729669341799854,0.9476541513621185,1.3782030724028325,-0.9802703306582075,0.9476541513621201
3.403,2,1.2535935851806816,-0.922400465927014,0.9156561772445573,-0.4283054514415885,0.11686252832287536,-0.06137370024171301,-1.071209353553381,0.2291981306417608,-0.5750187937581872,0,0.4,1,8,1.3782915813487127,0.019727269870431136,0.9474398139474235,2.378203072402838,0.019729669341799854,0.9476541513621185,1.3782030724028325,-0.9802703306582075,0.9476541513621201
3.6020000000000003,0,1.400598642264435,0.052872915170880885,0.9710041821449265,0.09615691688786472,-0.0028690243130850258,0.07232252890687339,-0.4619288784875235,-0.6236660613477895,-0.5006165000640269,4,0.4,0,12,1.399800580395111,0.03619455542883862,0.9725928254438502,2.3996883551115835,0.036144719090715566,0.9726904533369767,1.3996883551115766,-0.9638552809092905,0.972690453336979
3.6020000000000003,1,2.3956876155879634,0.0491297787635534,1.0129397161782205,0.09548224190808433,0.1856681959524272,0.2191761350403665,0.11821822301767065,1.0744380267520683,-0.230562172316829,2,0.4,0,12,1.399800580395111,0.03619455542883862,0.9725928254438502,2.3996883551115835,0.036144719090715566,0.9726904533369767,1.3996883551115766,-0.9638552809092905,0.972690453336979
3.6020000000000003,2,1.3924762579959573,-0.9337341955359788,0.9925682824859858,0.7403567000616902,0.020989180866733074,0.28837334263700887,5.872674128157171,-0.48177561535749824,1.7575228285362883,2,0.4645405073623091,0,9,1.399800580395111,0.03619455542883862,0.9725928254438502,2.3996883551115835,0.036144719090715566,0.9726904533369767,1.3996883551115766,-0.9638552809092905,0.972690453336979
3.802,0,1.3759717771178437,0.06993983651137148,1.0308136856523862,-0.12313432573295718,0.08533460670245308,0.29904751753729875,-1.096456213104111,0.4410181550776911,1.1336249431521281,2,0.4,0,13,1.4082636317419106,0.07208539828621843,1.002500879793607,2.4081479592605897,0.07205101155830376,1.0024311979579843,1.4081479592605843,-0.9279489884417013,1.0024311979579865
3.802,1,2.4019786389581173,0.09936162265142112,1.0592915581209612,0.012303524035851193,0.2989507935672577,0.23791676893313604,-0.19151592814919138,0.47791574127918246,0.06157559219431938,0,0.4,1,12,1.4082636317419106,0.07208539828621843,1.002500879793607,2.4081479592605897,0.07205101155830376,1.0024311979579843,1.4081479592605843,-0.9279489884417013,1.0024311979579865
3.802,2,1.4114532002236135,-0.9235614191780614,1.0150230663651314,0.09040102366519684,0.05741383903730258,0.09682297827108244,-0.04483687473084941,0.06549957247715757,-0.15450941124644935,0,0.4,1,9,1.4082636317419106,0.07208539828621843,1.002500879793607,2.4081479592605897,0.07205101155830376,1.0024311979579843,1.4081479592605843,-0.9279489884417013,1.0024311979579865
4.002000000000001,0,1.400553020466806,0.04525988414422888,1.0513174678342254,0.12290621674481156,-0.1233997618357126,0.10251891090919586,1.23020271238884,-1.0436718426908251,-0.9826430331405114,1,0.4,0,14,1.4158653227986022,0.0968596618410221,1.0249912373525696,2.415770003526059,0.09684767105975177,1.0246756781452973,1.4157700035260534,-0.9031523289402524,1.0246756781452995
4.002000000000001,1,2.395766301901224,0.10624912463132041,1.0428301499033323,0.04351258352005769,0.11834962698702063,-0.021759053156926656,0.15604529742103201,-0.9030058329011825,-1.2983791104503093,2,0.4,0,13,1.4158653227986022,0.0968596618410221,1.0249912373525696,2.415770003526059,0.09684767105975177,1.0246756781452973,1.4157700035260534,-0.9031523289402524,1.0246756781452995
4.002000000000001,2,1.383041319685808,-0.8832155463069533,1.0386847291349488,0.013196377480007529,0.1268141392208118,0.21652916507077363,-0.38602323092594537,0.3470015009175451,0.5985309339984541,3,0.4756584887961253,0,10,1.4158653227986022,0.0968596618410221,1.0249912373525696,2.415770003526059,0.09684767105975177,1.0246756781452973,1.4157700035260534,-0.9031523289402524,1.0246756781452995
4.2010000000000005,0,1.3943112507832605,0.15457416981642824,1.0721983628122045,-0.031365676801736235,0.5493180184532636,0.10492912049235778,-0.7752356459625523,3.3804913582360636,0.012111605945537287,4,0.4,0,15,1.4023774180027897,0.14785801359316467,1.0617717932747484,2.402292328041293,0.14785929933010955,1.0613202235108414,1.4022907763088805,-0.8521386431601439,1.0614599534452913
4.2010000000000005,1,2.3888122636450175,0.1682558283966047,1.0617143210793052,-0.034944915860334456,0.3115914762074589,0.09489533254257666,-0.39425879085624227,0.9710645689469269,0.586202943213585,2,0.4,0,14,1.4023774180027897,0.14785801359316467,1.0617717932747484,2.402292328041293,0.14785929933010955,1.0613202235108414,1.4022907763088805,-0.8521386431601439,1.0614599534452913
4.2010000000000005,2,1.3916818307261338,-0.8154432294605116,1.0584996205236332,0.04341965346897454,0.34056440626352635,0.09957231853610213,0.15187575873852782,1.0741219449382648,-0.5877228469078974,3,0.4,0,11,1.4023774180027897,0.14785801359316467,1.0617717932747484,2.402292328041293,0.14785929933010955,1.0613202235108414,1.4022907763088805,-0.8521386431601439,1.0614599534452913
4.402,0,1.3805580688485657,0.20638206814189175,1.1042676165890244,-0.06842379071987516,0.25775073793762987,0.15954852625283455,-0.18436872596089052,-1.450583485152409,0.2717383371168004,3,0.4,0,16,1.3862382402413391,0.18990186079707763,1.086909661729765,2.3861629219727694,0.18984484239682559,1.0857009102617414,1.3861489366184416,-0.8100593685215877,1.086653106411529
4.402,1,2.3691041046575214,0.1893442473050857,1.0587587617972347,-0.09805054222634792,0.1049175070073684,-0.014704275035175966,-0.3139583401294208,-1.0282287024880143,-0.5452716794913076,1,0.4,0,15,1.3862382402413391,0.18990186079707763,1.086909661729765,2.3861629219727694,0.18984484239682559,1.0857009102617414,1.3861489366184416,-0.8100593685215877,1.086653106411529
4.402,2,1.4005482425440816,-0.8064913751311913,1.0811144049918522,0.04411150158182985,0.0445365887030863,0.11251136551352794,0.0034420304122154805,-1.4727752117434856,0.06437336804689472,2,0.4,0,12,1.3862382402413391,0.18990186079707763,1.086909661729765,2.3861629219727694,0.18984484239682559,1.0857009102617414,1.3861489366184416,-0.8100593685215877,1.086653106411529
4.602,0,1.3698655847834964,0.25044969623648505,1.1171532907588588,-0.05346242032534582,0.22033814047296632,0.06442837084917269,0.07480685197264661,-0.18706298732331758,-0.4756007770183089,5,0.4,0,17,1.3755018055355135,0.2242431042790691,1.1034864091706702,2.375379616239481,0.22433837578772797,1.102317066772957,1.3754189270570278,-0.7757011456636902,1.1032863869072318
4.602,1,2.3621840289192315,0.23280947813136743,1.1050762215064966,-0.03460037869144947,0.21732615413140846,0.2315872985463089,0.317250817674492,0.5620432356201998,1.2314578679074233,3,0.4,0,16,1.3755018055355135,0.2242431042790691,1.1034864091706702,2.375379616239481,0.22433837578772797,1.102317066772957,1.3754189270570278,-0.7757011456636902,1.1032863869072318
4.602,2,1.3973226227956415,-0.7834148846849045,1.1232088123070367,-0.016128098742200767,0.11538245223143385,0.2104720365759231,-0.3011980016201528,0.3542293176417375,0.4898033553119753,5,0.4,0,13,1.3755018055355135,0.2242431042790691,1.1034864091706702,2.375379616239481,0.22433837578772797,1.102317066772957,1.3754189270570278,-0.7757011456636902,1.1032863869072318
4.801,0,1.3775459444568465,0.254884654909066,1.1316828599190791,0.03859477222789066,0.022286224485331296,0.07301291035286589,0.46259895755395253,-0.9952357587318351,0.04313838946579501,3,0.4,0,18,1.367997527555614,0.2524888841336148,1.1141613724253765,2.36787604694948,0.2526977991927227,1.1136164113906826,1.3679106911467298,-0.7474182124177394,1.114003544027961
4.801,1,2.337722741967746,0.2728776488306952,1.1148672582176407,-0.1229210399572127,0.20134759145390857,0.04920118950323626,-0.44382241842092107,-0.0802942848115573,-0.91651311076921,1,0.4,0,17,1.367997527555614,0.2524888841336148,1.1141613724253765,2.36787604694948,0.2526977991927227,1.1136164113906826,1.3679106911467298,-0.7474182124177394,1.114003544027961
4.801,2,1.3460262955138038,-0.7861635747098399,1.1242968522069907,-0.25777048885345566,-0.013812512688117524,0.005467537185697865,-1.2142833673932416,-0.6492209292439772,-1.0301733637699768,1,0.4,0,14,1.367997527555614,0.2524888841336148,1.1141613724253765,2.36787604694948,0.2526977991927227,1.1136164113906826,1.3679106911467298,-0.7474182124177394,1.114003544027961
5.002000000000001,0,1.3587411471789506,0.271392900715719,1.1335798886337347,-0.09355620536266682,0.08213057615250227,0.00943795380425604,-0.6574675502017767,0.29773309287149663,-0.31629331616223727,4,0.4,0,19,1.3640967331331875,0.27603721709687534,1.1229474875338046,2.3639973203012112,0.27622796486618356,1.1228812770041676,1.3640436562691687,-0.7239159771203939,1.1232271280228328
5.002000000000001,1,2.3721935828757212,0.28289964800155665,1.1516165178101843,0.17149672093519983,0.04986069239234534,0.18283213727633532,1.4647649795642377,-0.7536661644853873,0.6648305859358146,2,0.4,0,18,1.3640967331331875,0.27603721709687534,1.1229474875338046,2.3639973203012112,0.27622796486618356,1.1228812770041676,1.3640436562691687,-0.7239159771203939,1.1232271280228328
5.002000000000001,2,1.3439185024072122,-0.6934120378655297,1.1415129040331933,-0.010486532868614314,0.4614504320612433,0.08565199913533535,1.230268437735526,2.364492262434625,0.3989276713912302,3,0.4,0,15,1.3640967331331875,0.27603721709687534,1.1229474875338046,2.3639973203012112,0.27622796486618356,1.1228812770041676,1.3640436562691687,-0.7239159771203939,1.1232271280228328
5.202,0,1.3065838791127624,0.32758079148241337,1.1545950260630486,-0.26078634033094167,0.28093945383347296,0.1050756871465706,-0.8361506748413773,0.994044388404857,0.47818866671157456,5,0.4,0,20,1.3303983124659817,0.3164757594300394,1.1464688567304273,2.330310401889665,0.31659204186109235,1.1465777127840922,1.3303471129087983,-0.6835431234482593,1.1470567803616045
5.202,1,2.3109641929028983,0.31548939901876794,1.172702387702437,-0.3061469498641156,0.16294875508605702,0.10542934946126496,-2.388218353996586,0.5654403134685605,-0.3870139390753532,2,0.4,0,19,1.3303983124659817,0.3164757594300394,1.1464688567304273,2.330310401889665,0.31659204186109235,1.1465777127840922,1.3303471129087983,-0.6835431234482593,1.1470567803616045
5.202,2,1.3327333774188086,-0.6716103934280482,1.1614206475891178,-0.055925624942018894,0.10900822218740819,0.09953871777962343,-0.2271954603670237,-1.7622110493691818,0.06943359322144069,4,0.4,0,16,1.3303983124659817,0.3164757594300394,1.1464688567304273,2.330310401889665,0.31659204186109235,1.1465777127840922,1.3303471129087983,-0.6835431234482593,1.1470567803616045
5.402,0,1.2512231031719359,0.3745502251552515,1.1696010681419124,-0.2768038797041331,0.2348471683641904,0.07503021039431894,-0.08008769686595717,-0.23046142734641265,-0.1502273837612582,3,0.4,0,21,1.3011482365735825,0.35070506915873884,1.1593681907532536,2.3011058541194997,0.350814748884208,1.159483583325739,1.3010942668277776,-0.6492409885637227,1.16058358800758
5.402,1,2.287290408064326,0.37007776517110025,1.1812529412928847,-0.11836892419286305,0.27294183076166134,0.04275276795223878,0.938890128356262,0.5499653783780211,-0.31338290754513065,2,0.4,0,20,1.3011482365735825,0.35070506915873884,1.1593681907532536,2.3011058541194997,0.350814748884208,1.159483583325739,1.3010942668277776,-0.6492409885637227,1.16058358800758
5.402,2,1.270726200423591,-0.6602930565928582,1.1986171164602895,-0.3100358849760873,0.05658668417594987,0.1859823443558582,-1.2705513001703408,-0.26210769005729134,0.43221813288117344,1,0.4,0,17,1.3011482365735825,0.35070506915873884,1.1593681907532536,2.3011058541194997,0.350814748884208,1.159483583325739,1.3010942668277776,-0.6492409885637227,1.16058358800758
5.602,0,1.2957274752471402,0.39383740172267157,1.1767083164212497,0.22252186037602242,0.09643588283710028,0.03553624139668695,2.4966287004007754,-0.6920564276354499,-0.19746984498815975,5,0.4,0,22,1.2783690099296185,0.38087764296787663,1.167457014111089,2.2783508826830636,0.3809793484289041,1.167570335864491,1.2784222060525987,-0.6191625353055418,1.1686040800286635
5.602,1,2.2657741279720254,0.4103716515329021,1.2026712404099298,-0.10758140046150157,0.20146943180900917,0.10709149558522525,0.053937618656807344,-0.3573619947632605,0.3216936381649321,1,0.4,0,21,1.2783690099296185,0.38087764296787663,1.167457014111089,2.2783508826830636,0.3809793484289041,1.167570335864491,1.2784222060525987,-0.6191625353055418,1.1686040800286635
5.602,2,1.1889397487306483,-0.5974224590195445,1.185169411266377,-0.4089322584647133,0.31435298786656823,-0.0672385259695612,-0.4944818674431296,1.2888315184530907,-1.2661043516270958,1,0.4,0,18,1.2783690099296185,0.38087764296787663,1.167457014111089,2.2783508826830636,0.3809793484289041,1.167570335864491,1.2784222060525987,-0.6191625353055418,1.1686040800286635
5.8020000000000005,0,1.2378213446763948,0.4221966629466509,1.1872313232655354,-0.28953065285372753,0.14179630611989666,0.05261503422142761,-2.5602625661487477,0.2268021164139817,0.08539396412370323,5,0.4,0,23,1.2604955800514235,0.4072516545086109,1.1722007875993976,2.2604950405049493,0.40736672277046926,1.172497663741907,1.2606055790969184,-0.5928302767004634,1.1733429019356647
5.8020000000000005,1,2.2404838559702984,0.4596871561071625,1.2189970644068162,-0.12900498697813326,0.2570709882353268,0.07922988348063767,-0.02553626969496993,0.10493465364024676,-0.02399236503793578,0,0.4,1,21,1.2604955800514235,0.4072516545086109,1.1722007875993976,2.2604950405049493,0.40736672277046926,1.172497663741907,1.2606055790969184,-0.5928302767004634,1.1733429019356647
5.8020000000000005,2,1.2722924327560414,-0.5538790733340848,1.2041215822284328,0.4167634201269645,0.2177169284272982,0.09476085481027732,4.128478392958385,-0.48318029719634975,0.8099969038991919,3,0.4,0,19,1.2604955800514235,0.4072516545086109,1.1722007875993976,2.2604950405049493,0.40736672277046926,1.172497663741907,1.2606055790969184,-0.5928302767004634,1.1733429019356647
6.003,0,1.2334568940154935,0.4288936936947876,1.1801345183207683,-0.021713684880106,0.03331856093600333,-0.0353074872873989,1.3324227262369255,-0.539690274546734,-0.4374254801434163,6,0.4,0,24,1.2464482415594018,0.4303850507550119,1.1743638389109736,2.2464885936420567,0.4304348039510746,1.174433464426587,1.2466130616846176,-0.569793277773754,1.1751016151419393
6.003,1,2.2185246055855465,0.41528549894096,1.1946290537352748,-0.07814098914670185,-0.2054208488740771,-0.10467173905273194,0.2530547155792612,-2.3009544134796256,-0.9149334454396515,1,0.4,0,22,1.2464482415594018,0.4303850507550119,1.1743638389109736,2.2464885936420567,0.4304348039510746,1.174433464426587,1.2466130616846176,-0.569793277773754,1.1751016151419393
6.003,2,1.2549594899944607,-0.5523829230801365,1.188713012042728,-0.08623354607751556,0.00744353360173303,-0.07665955316270974,-2.5024724686790103,-1.0461362926645053,-0.8528378506118776,1,0.4,0,20,1.2464482415594018,0.4303850507550119,1.1743638389109736,2.2464885936420567,0.4304348039510746,1.174433464426587,1.2466130616846176,-0.569793277773754,1.1751016151419393
6.203,0,1.2235176298139645,0.44392846062404057,1.1891194408922714,-0.0496963210076445,0.07517383464626486,0.044924612857515325,-0.13991318063769237,0.20927636855130746,0.40116050072457077,7,0.4,0,25,1.235619747472714,0.4506079630652935,1.1744513495957913,2.2356561640149333,0.45068621634802086,1.174718625817251,1.235795099614976,-0.5496042989856753,1.1749126531188305
6.203,1,2.203710551474442,0.4456275300414829,1.1842530886221705,-0.07407027055552177,0.15171015550261444,-0.05187982556552168,0.020353592955900373,1.7856550218834562,0.2639595674360511,1,0.4,0,23,1.235619747472714,0.4506079630652935,1.1744513495957913,2.2356561640149333,0.45068621634802086,1.174718625817251,1.235795099614976,-0.5496042989856753,1.1749126531188305
6.203,2,1.2010311100462738,-0.5435002046236543,1.1855331531776128,-0.2696418997409342,0.044413592282410666,-0.015899294325577004,-0.9170417683170926,0.18485029340338804,0.30380129418566343,2,0.4,0,21,1.235619747472714,0.4506079630652935,1.1744513495957913,2.2356561640149333,0.45068621634802086,1.174718625817251,1.235795099614976,-0.5496042989856753,1.1749126531188305
6.402,0,1.1878529683756787,0.5059481405538149,1.2005783373267405,-0.17921940421249236,0.31165668306419275,0.057582394143061245,-0.6508697648484821,1.1883560222006435,0.06360694113339663,6,0.4,0,26,1.214218507836286,0.47631749703706555,1.1870213261069313,2.214238883607619,0.476368753262545,1.1873718528973427,1.2143312385876432,-0.5237679582009154,1.187326875824003
